Column1,Column2
제천 송계리 대불정주 범자비,1684091
제천 시곡리 석조여래입상,1684117
제천 엽연초수납 취급소,1684220
제천 입석리 선돌,1684287
제천 점말동굴유적,1627373
제천 중전리 고가,1682936
제천 지곡리 고가,1684863
제천 청풍 금남루,1684531
제천 청풍 금병헌,1685484
제천 청풍 응청각,1685168
제천 청풍 한벽루,1685185
제천 청풍관광마을,1685656
제천국제음악영화제 2020,572668
제천수상레저,1927214
제천의병전시관,1685023
제천의병제 2019,1718981
"제철소 둘러보고, 호랑이 꼬리 따라 달려볼까?",1875636
젠모텔,2570389
젠스시,2626530
젬스톤,2554573
조가비,687300
"조개 캐고, 쏙 잡고, 맨손 고기잡이까지",2357546
조개미집,1986919
조견당[한국관광 품질인증/Korea Quality],2652634
조계사 국화향기 나눔전 2019,1409390
조곡서원,1959170
조금마루,2572070
조동산촌마을,127780
조령산 자락에서 즐기는 전통한지체험,1854496
조마루뼈다귀(꽃바위점),2572609
조마루뼈다귀(남목점),2572590
조무락,1208274
조무락계곡,1059024
조바우가마솥추어탕,2574559
조박사설렁탕,2569050
조방낙지,2574566
조방해수탕,662756
조산공원,1688386
조선비 숯불갈비,1377593
조선비치,2582571
조선시대와 근대사를 두루 만나는 역사기행,1874800
조선옥,642948
조선옥,1941079
조선왕가(농업회사법인 조선왕가 주식회사) [한국관광 품질인증/Korea Quality],2595800
조선의 왕들이 지극히 아끼던 공간,2037723
조선의한우,2573605
조선일보 뉴지엄,2553942
조선통신사역사관,1756065
조선화로집 여수시청,2670428
조아호텔(청원조아텔)[한국관광 품질인증/Korea Quality],2637897
조앙사,479920
조약도 한옥체험,2608154
조양루,917521
조양산(정선),127843
조엄기념관,2396821
조용한 영주의 서원과 고찰을 찾아서,1943412
조이리치 (JOYRICH),1725608
조이모텔,2579357
조종암,1200947
조종천계곡,1199931
조태일시문학기념관,2616184
조터골(남한강 샛강),131288
조포닭발,2573391
조해영가옥,1583188
조화대교(여수),2657133
족발정(상주점),2661921
"족욕공원, 산책로, 설악산을 품에 안다.",2037447
족의한수,2653727
종가집(더스카이풀빌라),2622700
종각한우,2653409
종갓집예술창작소,2509920
종남산,716659
종달수다뜰,1909319
종로6가 대학천 책방거리,132202
종로명태덕장,2663602
종로불돼지,2642718
종로설렁탕,2653410
종로유가네육회빈대떡,2669900
종로족빨,2642719
종로청계관광특구 육의전 축제 2019,1086588
종로할머니손칼국수,2582097
종이섬펜션,2569839
종점모텔펜션,1366960
종점식당,2572045
종점횟집,1370530
종천서원,1960027
좋은 사람이랑 맛있는 음식과 즐거운 산책길을 걷자,1942789
좋은날[한국관광 품질인증/Korea Quality],1971880
좋은집(좋은집게스트하우스),2570616
좋은참치,2480998
좌사리도,131090
좌수영횟집식당,1605031
죠이민박,2579378
주남오리궁,2579284
주남오리알,2576668
주도,126308
주렁주렁 (경주 보문점),2456795
주렁주렁 (롯데빅마켓 킨텍스점),2456794
주례마을 향토농산물,2405876
주문도,129283
주문진 휴 펜션,2629073
주문진읍 BTS 앨범사진 촬영지 (버스정류장),2638566
주방계곡,127532
주봉서원,1957473
주사암(경주),479934
주식회사 그랜드팰리스코퍼레이션 하버지점(라마다평택호텔) [한국관광 품질인증/Korea Quality],2595518
주식회사 더 오래뜰(게스트하우스 오래뜰),2570728
주식회사 보경사연산온천파크 [한국관광 품질인증/Korea Quality],2595872
"주식회사 청운에스피(CHEONGUN S.P Co.,Ltd.) [한국관광 품질인증/Korea Quality]",2638045
주식회사비즈관광호텔,2577320
주안미디어문화축제 2019,1718559
주암댐 물 문화관,2469437
주암댐지석묘군,231894
주암서원,1586397
주연과 강모의 집(아트빌),2571907
주왕산 관광단지,2539421
주왕산 성천댁[한국관광 품질인증/Korea Quality],1882783
주왕산과 달기약수탕으로 즐기는 청송 힐링여행,1875592
주왕산온천관광호텔,142915
주왕산을 중심으로 청송의 자연 속에서,1944365
주월사(의성),479938
주인근린공원,2668545
주정산 봉수,1688418
주천강을 따라 자연의 신비를 느껴보는 여행,1855077
주천강을 따라 자연의 신비를 느껴보는 여행,1854623
주철장 전수교육관,2615388
주촌종택(주촌(두루)종택),2598650
주한독일문화원 부산 분원,130966
주한인도문화원 부산,1940467
죽 만드는 남자 림,2574574
죽계서원(무주),1957076
죽계서원(청주),1956265
죽도 등대,129143
죽도(진안),1627968
죽도(통영),127108
죽도마을,129067
죽도민박,2579391
죽도산,134313
죽령주막,1763693
죽림사(나주),127212
죽림사(영천),479942
죽림서원,1957476
죽성성당(드림세트장),2663155
죽수서원,127148
죽전야외음악당,1753572
"죽정분교(구,죽정초등학교)",2514834
죽정서원,1957478
죽주산성,128287
죽포미술관,2553922
죽향,2569097
죽향횟집,2576696
죽헌고택 [한국관광 품질인증/Korea Quality],2637740
준버섯샤브샤브,1819984
줄리엣,2579960
중곡동 가구거리,132502
중광정해변,2400219
중국성,2424252
중국성,2582108
중국성,134227
중국요리몽&허가밀면,2578246
"중국의 닭 울음소리가 들리는 섬, 가거도",1885557
중국인 유학생 페스티벌 2019,2034146
중대리계곡,126634
중대물빛공원,2615479
중도방죽,2613228
중동서원,1960030
중리해수욕장,126304
중문 야호 페스티벌 2019,2622256
중문골프장 달빛걷기 2020,1945742
중문농수산 / 중문농수산영농조합법인,1871028
"중문향토오일시장 (3, 8일)",132595
중문훼미리리조트,138606
중봉계곡,127735
중봉충렬제 2019,140913
중사자암,481778
중산리계곡,127612
중수원,1603451
중앙고등학교,252529
중앙관,1602128
중앙분식,1763497
중앙산채명가(수덕사 중앙식당),134148
중앙식당,2424254
중앙식육식당,1772176
중앙식육식당,1916588
중앙암소숯불식당,2571953
중앙탑오리집,2371967
중앙펜션,1281521
중앙하이츠콘도,136539
중앙해수랜드,662862
중앙회관,1607042
중앙회관,1597886
중앙횟집,2662250
중외공원,126324
중원 문주리 와요지,1688431
중원 미륵리 도요지,1688501
중원 미륵리 사지 석조보살의상,1688484
중원 미륵리 삼층석탑,1688445
중원 미륵리 석등,1688487
중원 원평리 미륵석불,1688454
중제고택,2603733
중화사(영동),481796
중흥 골드스파&리조트 워터락,228876
중흥골드스파&리조트,981384
중흥사(고양),2027211
증산서원,1960033
지곡사(산청),481846
지곡서원,1957486
지구캠프,2401172
지구하우징,2602516
지금 여기로 이어진 역사를 만나다,2569820
지당자연사박물관,130866
지대루참숯왕소금구이,821478
"지도장 (3, 8일)",132068
지동관,2424259
지뜨 호스텔(지뜨펜션),2621770
지례예술촌,2598182
지례향교,1955144
지리산 가는길,2652462
지리산 가족호텔,138777
지리산 끌림,2576382
지리산 나물밥,1907219
지리산 둘레길 걷기축제 2019,1751873
지리산 반야봉,716410
지리산 자락에서 즐기는 캠핑여행,1870738
지리산 천년송,1607706
지리산 피아골 단풍축제 2019,635605
지리산1박2일펜션,1932616
지리산고원흑돈유통센타,2651032
지리산과 섬진강에 기댄 명당에서 쉬다.,2358013
지리산구름정원,904963
지리산국립공원(남원),127800
지리산민박,2579398
지리산솔밭이보이는풍경펜션(구 섬진강솔밭이보이는풍경),1347391
지리산식당,1349270
지리산어탕국수,2573396
지리산에 깃든 산사의 매력을 느껴보다,1885230
지리산온천랜드,126476
지리산온천랜드,1600579
지리산유스캠프,1351056
지리산의 깊은 산자락 속에 세상 시름을 묻다,1976466
지리산정자나무펜션,139614
지리산참숯굴찜질방,322850
지리산치즈랜드,2616164
지리산팔베개,905227
지리산한옥마을[한국관광 품질인증/Korea Quality],1908555
지리산한우마을/축산물마트,1798533
지리산호수공원,2616165
지리산호수리조트 [한국관광 품질인증/Korea Quality],2595004
지리산휴가관광펜션,2622707
지리청송해변,2615322
지리피아펜션,1932599
지림사(봉화),481853
지미봉,1918413
지미스,2654186
지보사(군위),481865
지사면 고인돌군,1584941
지산골가마솥국밥,1908126
지산서원,1959190
지산식당,1349948
지선당,1957074
지속가능환경교육센터,1874612
지수당,1625025
지앤미호텔,2039647
지엘시티 호텔[한국관광 품질인증/Korea Quality],2650701
지오아라,2384971
지우당,2575841
지원장,2582577
지유,2570164
지음서원,1600728
"지장사(구, 대각사)",299981
지장사(의성),481875
지장정사(논산),575072
지중해,2583156
지중해,2577829
지중해아침,1272708
지중해캠프하우스,2579969
지중해풀빌라,1549189
지지계곡,127066
지축 차량사업소,2461725
지친 몸과 마음을 달래주는 건강여행,1873254
지친 몸과 마음을 치유하는 시간,1853803
지평선 한우명품관,1603474
"지평선의 고장, 김제의 들녘을 가다",1857208
지하철 타고 돌아보는 부산 시간여행,2037531
지호한방삼계탕 압구정역,2653411
직지사,126155
직천서원,1959192
진고려삼계탕,2576705
"진교장 / 진교시장 (3, 8일)",132145
진국회관,1797882
진남횟집,2670429
진도 상만리 오층석탑과 비자나무,127253
진도 신비의 바닷길을 따라 모세의 기적을 체험하다,1886061
